,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
8387,Bulls Head,40.6095918004203,-74.15940948657122,MTA NYCT Bus - Richmond Av & Lander Av (S44/S94/S59/X10),40.612609452001294,-74.15897834822,Bus Stop
8388,Bulls Head,40.6095918004203,-74.15940948657122,Victory Triangle,40.608556798825845,-74.15560684003539,Scenic Lookout
8389,Bulls Head,40.6095918004203,-74.15940948657122,Willowbrook Park Softball Fields,40.60673008292303,-74.15644972280842,Baseball Field
8390,Bulls Head,40.6095918004203,-74.15940948657122,miggys,40.61319272599915,-74.15857698140165,Grocery Store
8391,Bulls Head,40.6095918004203,-74.15940948657122,Island Plaza Wines & Liquor,40.61333531910823,-74.15906875378498,Liquor Store
8392,Bulls Head,40.6095918004203,-74.15940948657122,Edible Arrangements,40.60812624556026,-74.16403549591027,Dessert Shop
8393,Bulls Head,40.6095918004203,-74.15940948657122,8 Morgan Lane Pool Club,40.61260451871944,-74.16260314781822,Italian Restaurant
8394,Bulls Head,40.6095918004203,-74.15940948657122,MTA Bus - Victory Bl & Willowbrook PK (S62/S92/X10/X10B/X11),40.60869909866334,-74.15424406528473,Bus Stop
8395,Carnegie Hill,40.7826825671257,-73.95325646837112,Kitchen Arts & Letters,40.784225883561795,-73.95213507194228,Bookstore
8396,Carnegie Hill,40.7826825671257,-73.95325646837112,Mister Wright Fine Wine & Spirits,40.78102895851267,-73.95225990847129,Wine Shop
8397,Carnegie Hill,40.7826825671257,-73.95325646837112,Kaia Wine Bar,40.78177568619958,-73.9517175753649,Wine Bar
8398,Carnegie Hill,40.7826825671257,-73.95325646837112,92nd Street Y,40.78307716230362,-73.95277200725201,Community Center
8399,Carnegie Hill,40.7826825671257,-73.95325646837112,Marinara Pizza Upper East,40.78253758056964,-73.953358724926,Pizza Place
8400,Carnegie Hill,40.7826825671257,-73.95325646837112,Equinox East 92nd Street,40.7825,-73.95058,Gym
8401,Carnegie Hill,40.7826825671257,-73.95325646837112,Ballet Academy East,40.7828033,-73.95072329999999,Dance Studio
8402,Carnegie Hill,40.7826825671257,-73.95325646837112,Crank Indoor Cycling Studio,40.783208875033765,-73.95086165218581,Gym / Fitness Center
8403,Carnegie Hill,40.7826825671257,-73.95325646837112,Milano Market,40.780712,-73.952776,Gourmet Shop
8404,Carnegie Hill,40.7826825671257,-73.95325646837112,92nd Street Y May Center,40.78310834374145,-73.9527579922648,Gym / Fitness Center
8405,Carnegie Hill,40.7826825671257,-73.95325646837112,Jack’s Stir Brew Coffee,40.78115195544896,-73.95438304103139,Coffee Shop
8406,Carnegie Hill,40.7826825671257,-73.95325646837112,Lex Restaurant,40.78253,-73.9537,Italian Restaurant
8407,Carnegie Hill,40.7826825671257,-73.95325646837112,Sfoglia,40.78341910209419,-73.95276825117784,Italian Restaurant
8408,Carnegie Hill,40.7826825671257,-73.95325646837112,ChaiseFitness,40.78306516804938,-73.95264774585988,Gym
8409,Carnegie Hill,40.7826825671257,-73.95325646837112,Rock Star Karaoke NYC,40.78258286412255,-73.95121624489792,Karaoke Bar
8410,Carnegie Hill,40.7826825671257,-73.95325646837112,Corner Bagel Shop,40.783004,-73.95067,Bagel Shop
8411,Carnegie Hill,40.7826825671257,-73.95325646837112,Dig Inn,40.780312,-73.954745,American Restaurant
8412,Carnegie Hill,40.7826825671257,-73.95325646837112,Bonjour Crêpes & Wine,40.784542765885874,-73.95199001146318,Café
8413,Carnegie Hill,40.7826825671257,-73.95325646837112,Birch Coffee,40.78027488527474,-73.95344462760507,Coffee Shop
8414,Carnegie Hill,40.7826825671257,-73.95325646837112,Pavlos Shoe Repair,40.781093,-73.954796,Shoe Store
8415,Carnegie Hill,40.7826825671257,-73.95325646837112,Table d'Hote,40.784492,-73.955712,French Restaurant
8416,Carnegie Hill,40.7826825671257,-73.95325646837112,Kaufmann Concert Hall,40.78285245737033,-73.95226299396008,Concert Hall
8417,Carnegie Hill,40.7826825671257,-73.95325646837112,Paola's Restaurant,40.784654658028686,-73.95586922764777,Restaurant
8418,Carnegie Hill,40.7826825671257,-73.95325646837112,Naruto Ramen,40.781074157721534,-73.95229932939817,Ramen Restaurant
8419,Carnegie Hill,40.7826825671257,-73.95325646837112,The Corner Bookstore,40.78514664786137,-73.95568392224033,Bookstore
8420,Carnegie Hill,40.7826825671257,-73.95325646837112,San Matteo Pizza Espresso Bar,40.780383,-73.950125,Pizza Place
8421,Carnegie Hill,40.7826825671257,-73.95325646837112,Five Pillars Yoga,40.7848192898114,-73.95605383580587,Yoga Studio
8422,Carnegie Hill,40.7826825671257,-73.95325646837112,juice press,40.78471805756784,-73.95599508387745,Vegetarian / Vegan Restaurant
8423,Carnegie Hill,40.7826825671257,-73.95325646837112,Third Avenue Ale House,40.78264522821851,-73.95120612366742,Bar
8424,Carnegie Hill,40.7826825671257,-73.95325646837112,Shangri-La Nails & Spa,40.78359393463419,-73.95246596033476,Spa
8425,Carnegie Hill,40.7826825671257,-73.95325646837112,Tacos y Quesadillas,40.78008806718875,-73.95520911344471,Food Truck
8426,Carnegie Hill,40.7826825671257,-73.95325646837112,Sarabeth's East,40.78485660289235,-73.95592681386316,Breakfast Spot
8427,Carnegie Hill,40.7826825671257,-73.95325646837112,Cooper Hewitt Smithsonian Design Museum,40.78433310928044,-73.9577650572561,Art Museum
8428,Carnegie Hill,40.7826825671257,-73.95325646837112,Lexington Grill,40.78186445175551,-73.95539963486671,Deli / Bodega
8429,Carnegie Hill,40.7826825671257,-73.95325646837112,FedEx Office Print & Ship Center,40.7812124,-73.9541123,Shipping Store
8430,Carnegie Hill,40.7826825671257,-73.95325646837112,Petco,40.77983402276885,-73.95547019144915,Pet Store
8431,Carnegie Hill,40.7826825671257,-73.95325646837112,Whole Foods Market,40.779668027961236,-73.9531079662105,Grocery Store
8432,Carnegie Hill,40.7826825671257,-73.95325646837112,DTUT,40.78081764919819,-73.94935011863708,Coffee Shop
8433,Carnegie Hill,40.7826825671257,-73.95325646837112,Food For Health,40.78298765245484,-73.95079442595848,Grocery Store
8434,Carnegie Hill,40.7826825671257,-73.95325646837112,Shake Shack,40.77909852079875,-73.9546857141302,Burger Joint
8435,Carnegie Hill,40.7826825671257,-73.95325646837112,Korali Estiatorio,40.78329812668185,-73.95077651849206,Mediterranean Restaurant
8436,Carnegie Hill,40.7826825671257,-73.95325646837112,Vinyl Wine,40.786128664578506,-73.95077052391333,Wine Shop
8437,Carnegie Hill,40.7826825671257,-73.95325646837112,The Jewish Museum,40.7852755619908,-73.95741083193923,Museum
8438,Carnegie Hill,40.7826825671257,-73.95325646837112,Barnes & Noble,40.77931697280991,-73.95512555934548,Bookstore
8439,Carnegie Hill,40.7826825671257,-73.95325646837112,Maison Kayser,40.77938181580607,-73.95355942978318,Bakery
8440,Carnegie Hill,40.7826825671257,-73.95325646837112,Flowers By Philip,40.78088724219359,-73.95460206656907,Flower Shop
8441,Carnegie Hill,40.7826825671257,-73.95325646837112,Cafe D'Alsace,40.77915220371584,-73.95106941461563,French Restaurant
8442,Carnegie Hill,40.7826825671257,-73.95325646837112,Pure Yoga East,40.778723478644714,-73.95377186715457,Yoga Studio
8443,Carnegie Hill,40.7826825671257,-73.95325646837112,Elite Unisex Salon and Barber Shop,40.783031648438254,-73.94840210739554,Salon / Barbershop
8444,Carnegie Hill,40.7826825671257,-73.95325646837112,Corner Cafe and Bakery,40.78278542206089,-73.95098296227917,Café
8445,Carnegie Hill,40.7826825671257,-73.95325646837112,Russ & Daughters,40.785332112548176,-73.957480764814,Kosher Restaurant
8446,Carnegie Hill,40.7826825671257,-73.95325646837112,Ooki Sushi,40.78038747016689,-73.95282501522071,Sushi Restaurant
8447,Carnegie Hill,40.7826825671257,-73.95325646837112,The Milton NYC,40.781255,-73.949065,Cocktail Bar
8448,Carnegie Hill,40.7826825671257,-73.95325646837112,Roma Pizza,40.78013987143875,-73.95307652265335,Pizza Place
8449,Carnegie Hill,40.7826825671257,-73.95325646837112,Bluestone Lane,40.78375703091576,-73.95852577546304,Café
8450,Carnegie Hill,40.7826825671257,-73.95325646837112,K&D Wines & Spirits,40.787095671313054,-73.95426103745547,Wine Shop
8451,Carnegie Hill,40.7826825671257,-73.95325646837112,New York Yoga - Hot Yoga,40.778909508752214,-73.95615953339332,Yoga Studio
8452,Carnegie Hill,40.7826825671257,-73.95325646837112,Biddy's,40.78099245141974,-73.94912610993613,Pub
8453,Carnegie Hill,40.7826825671257,-73.95325646837112,Ulta Beauty,40.778841822247465,-73.95421078117475,Cosmetics Shop
8454,Carnegie Hill,40.7826825671257,-73.95325646837112,Variety Coffee Roasters,40.77889926886048,-73.9559004150256,Coffee Shop
8455,Carnegie Hill,40.7826825671257,-73.95325646837112,Otto’s Tacos,40.78008009990453,-73.9531164547203,Taco Place
8456,Carnegie Hill,40.7826825671257,-73.95325646837112,Noglu,40.78380094013877,-73.95668704790415,Bakery
8457,Carnegie Hill,40.7826825671257,-73.95325646837112,Vietnaam,40.77919770424128,-73.95073107424153,Vietnamese Restaurant
8458,Carnegie Hill,40.7826825671257,-73.95325646837112,Ichiro,40.778901,-73.950843,Japanese Restaurant
8459,Carnegie Hill,40.7826825671257,-73.95325646837112,Bocado Café,40.7802927064342,-73.95512761421314,Café
8460,Carnegie Hill,40.7826825671257,-73.95325646837112,Kobeyaki,40.7787209,-73.9529572,Japanese Restaurant
8461,Carnegie Hill,40.7826825671257,-73.95325646837112,Starbucks,40.78271518758087,-73.94816913233733,Coffee Shop
8462,Carnegie Hill,40.7826825671257,-73.95325646837112,Mughlai Indian Cuisine,40.78020580283837,-73.95008785684102,Indian Restaurant
8463,Carnegie Hill,40.7826825671257,-73.95325646837112,The Painted Lady,40.783396,-73.948051,Cocktail Bar
8464,Carnegie Hill,40.7826825671257,-73.95325646837112,Pascalou,40.78504598683146,-73.95581327084325,French Restaurant
8465,Carnegie Hill,40.7826825671257,-73.95325646837112,Guggenheim Store,40.78292173768755,-73.9591133594513,Gift Shop
8466,Carnegie Hill,40.7826825671257,-73.95325646837112,Nick's Restaurant & Pizzeria,40.78292250725332,-73.94801440028694,Pizza Place
8467,Carnegie Hill,40.7826825671257,-73.95325646837112,Charming Nails,40.77924480828922,-73.95281338343709,Cosmetics Shop
8468,Carnegie Hill,40.7826825671257,-73.95325646837112,Modern Martial Arts NYC Eastside,40.77848711722637,-73.95313552272941,Martial Arts Dojo
8469,Carnegie Hill,40.7826825671257,-73.95325646837112,Little Luzzo's Pizza,40.78620859526081,-73.9516958183052,Pizza Place
8470,Carnegie Hill,40.7826825671257,-73.95325646837112,Club Normandie,40.784920890143646,-73.94853276492782,Gym
8471,Carnegie Hill,40.7826825671257,-73.95325646837112,Samuel Seabury Playground,40.78547546877856,-73.95076291284549,Playground
8472,Carnegie Hill,40.7826825671257,-73.95325646837112,Papaya King,40.778918507433154,-73.95404719455027,Hot Dog Joint
8473,Carnegie Hill,40.7826825671257,-73.95325646837112,Le Viet Café,40.7812541996266,-73.94934733207282,Vietnamese Restaurant
8474,Carnegie Hill,40.7826825671257,-73.95325646837112,Ashoka Fine Dine,40.779918,-73.950142,Indian Restaurant
8475,Carnegie Hill,40.7826825671257,-73.95325646837112,Fairway Market,40.77827551735729,-73.9525274407895,Grocery Store
8476,Carnegie Hill,40.7826825671257,-73.95325646837112,Starbucks,40.77954606415327,-73.95355245328552,Coffee Shop
8477,Carnegie Hill,40.7826825671257,-73.95325646837112,Mole Restaurant,40.78028107601108,-73.95006733166154,Mexican Restaurant
8478,Carnegie Hill,40.7826825671257,-73.95325646837112,Chick-Fil-A,40.77925554344363,-73.95395230307577,Fast Food Restaurant
8479,Carnegie Hill,40.7826825671257,-73.95325646837112,SEPHORA,40.779151,-73.955179,Cosmetics Shop
8480,Carnegie Hill,40.7826825671257,-73.95325646837112,UES.,40.77952235664181,-73.95068431013975,Ice Cream Shop
8481,Carnegie Hill,40.7826825671257,-73.95325646837112,Athleta,40.778455,-73.953952,Women's Store
8482,Carnegie Hill,40.7826825671257,-73.95325646837112,The Writing Room,40.779401063600716,-73.95069832371163,New American Restaurant
8483,Carnegie Hill,40.7826825671257,-73.95325646837112,The Auction House,40.77968537732867,-73.95002861558143,Bar
8484,Carnegie Hill,40.7826825671257,-73.95325646837112,Urban Outfitters,40.77832352747964,-73.95404264330864,Clothing Store
8485,Carnegie Hill,40.7826825671257,-73.95325646837112,Chochin,40.781843,-73.947863,Japanese Restaurant
8486,Carnegie Hill,40.7826825671257,-73.95325646837112,L'Occitane en Provence,40.778908,-73.954761,Cosmetics Shop
8487,Carnegie Hill,40.7826825671257,-73.95325646837112,Paris Baguette,40.77908,-73.956112,Bakery
8488,Carnegie Hill,40.7826825671257,-73.95325646837112,Morton Williams,40.78165414938041,-73.95821293048212,Supermarket
8489,Carnegie Hill,40.7826825671257,-73.95325646837112,Guzan Sushi & Bar,40.77906210365068,-73.95394771522447,Sushi Restaurant
8490,Carnegie Hill,40.7826825671257,-73.95325646837112,Reif's Tavern,40.78152599476767,-73.94857908931905,Bar
8491,Carnegie Hill,40.7826825671257,-73.95325646837112,Fresh & Co,40.778871761625005,-73.9560964088911,Salad Place
8492,Carnegie Hill,40.7826825671257,-73.95325646837112,Merrion Square,40.78356289074022,-73.94749308058552,Pub
8493,Carnegie Hill,40.7826825671257,-73.95325646837112,Go Cups,40.783510663203565,-73.94757038999462,Coffee Shop
8494,Carnegie Hill,40.7826825671257,-73.95325646837112,The Marmara Manhattan,40.7829704284668,-73.9476699829102,Hotel
8495,Noho,40.72325901885768,-73.98843368023597,Russ & Daughters,40.722753419544574,-73.98822372207833,Gourmet Shop
8496,Noho,40.72325901885768,-73.98843368023597,The Ludlow Hotel,40.7218567,-73.9872039,Hotel
8497,Noho,40.72325901885768,-73.98843368023597,Il Laboratorio del Gelato,40.722222,-73.987038,Ice Cream Shop
8498,Noho,40.72325901885768,-73.98843368023597,Katz's Delicatessen,40.722312,-73.987362,Sandwich Place
8499,Noho,40.72325901885768,-73.98843368023597,Lil' Frankie's,40.723444771266365,-73.9883282856349,Italian Restaurant
8500,Noho,40.72325901885768,-73.98843368023597,Bar Goto,40.722773,-73.989801,Cocktail Bar
8501,Noho,40.72325901885768,-73.98843368023597,Sweet Chick,40.72176401281848,-73.98748035440444,Southern / Soul Food Restaurant
8502,Noho,40.72325901885768,-73.98843368023597,Punjabi Grocery & Deli,40.722418377692485,-73.98694780645458,Deli / Bodega
8503,Noho,40.72325901885768,-73.98843368023597,Urban Wines NYC,40.724277609066995,-73.98763034113799,Wine Shop
8504,Noho,40.72325901885768,-73.98843368023597,Lucien,40.723329,-73.988071,French Restaurant
8505,Noho,40.72325901885768,-73.98843368023597,Rockwood Music Hall,40.722196338549765,-73.98884099196496,Rock Club
8506,Noho,40.72325901885768,-73.98843368023597,Le French Diner,40.722113618193,-73.98813029025752,French Restaurant
8507,Noho,40.72325901885768,-73.98843368023597,Equinox Orchard Street,40.72237017311023,-73.98793738659782,Gym
8508,Noho,40.72325901885768,-73.98843368023597,Grit N Glory,40.722008211031046,-73.9881202565056,Boutique
8509,Noho,40.72325901885768,-73.98843368023597,Lobby Bar at the Ludlow,40.72181502586332,-73.98727297604962,Cocktail Bar
8510,Noho,40.72325901885768,-73.98843368023597,Ludlow Coffee Supply,40.721711037947095,-73.98752102186039,Coffee Shop
8511,Noho,40.72325901885768,-73.98843368023597,"Rockwood Music Hall, Stage 2",40.722038,-73.988634,Rock Club
8512,Noho,40.72325901885768,-73.98843368023597,Prune,40.723811316647875,-73.98941695690155,American Restaurant
8513,Noho,40.72325901885768,-73.98843368023597,Mudpark,40.723126691913414,-73.98879367116311,Coffee Shop
8514,Noho,40.72325901885768,-73.98843368023597,Cafe Himalaya,40.72292343716467,-73.9882931538336,Himalayan Restaurant
8515,Noho,40.72325901885768,-73.98843368023597,Blue Ribbon Sushi Izakaya,40.72206282156763,-73.98820453317978,Sushi Restaurant
8516,Noho,40.72325901885768,-73.98843368023597,The Meatball Shop,40.72155173941814,-73.98880644560187,Italian Restaurant
8517,Noho,40.72325901885768,-73.98843368023597,ØDD. New York,40.721332041050864,-73.98748734949437,Boutique
8518,Noho,40.72325901885768,-73.98843368023597,Union Market,40.72235957778278,-73.986293449898,Grocery Store
8519,Noho,40.72325901885768,-73.98843368023597,Dirty French,40.72183719947398,-73.98735992866288,French Restaurant
8520,Noho,40.72325901885768,-73.98843368023597,September Wines & Spirits,40.721302057325865,-73.98782863767224,Wine Shop
8521,Noho,40.72325901885768,-73.98843368023597,Van Leeuwen Artisan Ice Cream,40.721534,-73.987405,Ice Cream Shop
8522,Noho,40.72325901885768,-73.98843368023597,Mr. Purple,40.72173744277209,-73.98800687282996,Hotel Bar
8523,Noho,40.72325901885768,-73.98843368023597,Bluestockings,40.721466448876065,-73.9890866516691,Bookstore
8524,Noho,40.72325901885768,-73.98843368023597,The Lazy Llama Coffee Bar,40.72350640379608,-73.98867934942245,Coffee Shop
8525,Noho,40.72325901885768,-73.98843368023597,"Rockwood Music Hall, Stage 3",40.72209996272042,-73.98822478575869,Rock Club
8526,Noho,40.72325901885768,-73.98843368023597,Boilermaker,40.72343,-73.988576,Cocktail Bar
8527,Noho,40.72325901885768,-73.98843368023597,Fools Gold NYC,40.72316392703791,-73.98969822662912,Beer Bar
8528,Noho,40.72325901885768,-73.98843368023597,The Slipper Room,40.7214245016905,-73.98859747928465,Music Venue
8529,Noho,40.72325901885768,-73.98843368023597,Tacos Cholula,40.72300435699362,-73.98580579523315,Taco Place
8530,Noho,40.72325901885768,-73.98843368023597,Insomnia Cookies,40.72120722693385,-73.98869021932823,Bakery
8531,Noho,40.72325901885768,-73.98843368023597,Anthology Film Archives,40.724835835308475,-73.99015830792878,Indie Movie Theater
8532,Noho,40.72325901885768,-73.98843368023597,Uchu,40.721721506843686,-73.99015624935612,Sushi Restaurant
8533,Noho,40.72325901885768,-73.98843368023597,Sakamai,40.721178126128784,-73.98810589950422,Sake Bar
8534,Noho,40.72325901885768,-73.98843368023597,El Diablito Taqueria,40.725228897078274,-73.98904211451524,Mexican Restaurant
8535,Noho,40.72325901885768,-73.98843368023597,Souvlaki GR,40.721114,-73.987174,Greek Restaurant
8536,Noho,40.72325901885768,-73.98843368023597,Frankie,40.72130925391626,-73.98790878361703,Boutique
8537,Noho,40.72325901885768,-73.98843368023597,Copper & Oak,40.72095226831646,-73.98951704992696,Whisky Bar
8538,Noho,40.72325901885768,-73.98843368023597,Lui's Thai Food,40.725346679365366,-73.98740518362295,Thai Restaurant
8539,Noho,40.72325901885768,-73.98843368023597,Tac N Roll,40.72541075583277,-73.98756677664967,Taco Place
8540,Noho,40.72325901885768,-73.98843368023597,Gaia Italian Cafe,40.721959683805444,-73.98540048918949,Italian Restaurant
8541,Noho,40.72325901885768,-73.98843368023597,Whole Foods Market,40.723792913183296,-73.99146099967388,Grocery Store
8542,Noho,40.72325901885768,-73.98843368023597,Downtown Bakery,40.7253138959479,-73.9869344406366,Mexican Restaurant
8543,Noho,40.72325901885768,-73.98843368023597,Rosie's,40.72495638530936,-73.99047988598804,Mexican Restaurant
8544,Noho,40.72325901885768,-73.98843368023597,Ludlow House,40.72043887554965,-73.98816788618679,Club House
8545,Noho,40.72325901885768,-73.98843368023597,Supper,40.72291486887997,-73.9853185415268,Italian Restaurant
8546,Noho,40.72325901885768,-73.98843368023597,Momofuku Ko,40.7247271079246,-73.9915926691146,New American Restaurant
8547,Noho,40.72325901885768,-73.98843368023597,PUBLIC,40.72302,-73.99198,Hotel
8548,Noho,40.72325901885768,-73.98843368023597,La Margarita Pizzeria,40.72080475108327,-73.98798223191518,Pizza Place
8549,Noho,40.72325901885768,-73.98843368023597,Bonnie Slotnick Cookbooks,40.7251147854322,-73.99075503043365,Bookstore
8550,Noho,40.72325901885768,-73.98843368023597,Baar Baar,40.724533801523286,-73.99162419418478,Indian Restaurant
8551,Noho,40.72325901885768,-73.98843368023597,Emmy Squared,40.72586676457121,-73.98663786068168,Pizza Place
8552,Noho,40.72325901885768,-73.98843368023597,Duckedup,40.72043562102769,-73.98819360985014,Asian Restaurant
8553,Noho,40.72325901885768,-73.98843368023597,Bowery Meat Company,40.7245665,-73.9918409,Steakhouse
8554,Noho,40.72325901885768,-73.98843368023597,Sonnyboy,40.72057758609427,-73.99005876573494,Australian Restaurant
8555,Noho,40.72325901885768,-73.98843368023597,Bonnie Vee,40.72255282531704,-73.99195271734075,Cocktail Bar
8556,Noho,40.72325901885768,-73.98843368023597,Alphabets,40.72451971923017,-73.98481590390433,Gift Shop
8557,Noho,40.72325901885768,-73.98843368023597,Liz Christy Community Garden,40.72403374607387,-73.99210234997967,Garden
8558,Noho,40.72325901885768,-73.98843368023597,Sperone Westwater,40.723193051009986,-73.99268196035209,Art Gallery
8559,Noho,40.72325901885768,-73.98843368023597,Y7 East Village,40.72186898265034,-73.98508543421316,Yoga Studio
8560,Noho,40.72325901885768,-73.98843368023597,Mama Spa,40.72035652536182,-73.98970763528969,Spa
8561,Noho,40.72325901885768,-73.98843368023597,Beauty & Essex,40.72038534192122,-73.98698863102746,Speakeasy
8562,Noho,40.72325901885768,-73.98843368023597,Trapizzino,40.72038960614917,-73.98897171020508,Italian Restaurant
8563,Noho,40.72325901885768,-73.98843368023597,Sauce Pizzeria,40.720368,-73.98883,Pizza Place
8564,Noho,40.72325901885768,-73.98843368023597,John Derian Company Inc.,40.72543816983903,-73.99161789883777,Gift Shop
8565,Noho,40.72325901885768,-73.98843368023597,Jadis,40.72093779022683,-73.99107143734521,Wine Bar
8566,Noho,40.72325901885768,-73.98843368023597,Double Zero,40.72610826388715,-73.98980624666206,Pizza Place
8567,Noho,40.72325901885768,-73.98843368023597,Upstate Craft Beer and Oyster Bar,40.726331,-73.986453,Seafood Restaurant
8568,Noho,40.72325901885768,-73.98843368023597,Gentleman Farmer,40.72096085258921,-73.99127753371457,French Restaurant
8569,Noho,40.72325901885768,-73.98843368023597,Woom Center,40.7237194263035,-73.99285769174772,Yoga Studio
8570,Noho,40.72325901885768,-73.98843368023597,Lancelotti Housewares,40.724545,-73.98444,Furniture / Home Store
8571,Noho,40.72325901885768,-73.98843368023597,Patacon Pisao,40.7203616544257,-73.98747771978378,Venezuelan Restaurant
8572,Noho,40.72325901885768,-73.98843368023597,Freemans,40.72183686195003,-73.99245120080575,American Restaurant
8573,Noho,40.72325901885768,-73.98843368023597,New York Pilates - Bowery,40.72331006561186,-73.99314595309166,Pilates Studio
8574,Noho,40.72325901885768,-73.98843368023597,Banzarbar,40.721855822044745,-73.9924421035345,Cocktail Bar
8575,Noho,40.72325901885768,-73.98843368023597,Creperie,40.72025931319779,-73.98824950395908,Creperie
8576,Noho,40.72325901885768,-73.98843368023597,LoveThyBeast,40.72656820516807,-73.98864411325523,Pet Store
8577,Noho,40.72325901885768,-73.98843368023597,Joey Bats Cafe,40.71996882192281,-73.99002536853604,Bakery
8578,Noho,40.72325901885768,-73.98843368023597,Economy Candy,40.720039,-73.987907,Candy Store
8579,Noho,40.72325901885768,-73.98843368023597,Ramen Ishida,40.719635,-73.988366,Asian Restaurant
8580,Noho,40.72325901885768,-73.98843368023597,Balvanera,40.720547,-73.985399,Argentinian Restaurant
8581,Noho,40.72325901885768,-73.98843368023597,The Brant Foundation Art Study Center,40.726009877430975,-73.98522676126714,Art Gallery
8582,Noho,40.72325901885768,-73.98843368023597,New York Theatre Workshop,40.72654522036785,-73.99007971246697,Theater
8583,Noho,40.72325901885768,-73.98843368023597,Wolfnights,40.7200881893585,-73.9883923207096,Sandwich Place
8584,Noho,40.72325901885768,-73.98843368023597,Express Tailor Shop,40.720139211683545,-73.9886815453994,Tailor Shop
8585,Noho,40.72325901885768,-73.98843368023597,Bowery Mural,40.7243044903277,-73.99287470389083,Street Art
8586,Noho,40.72325901885768,-73.98843368023597,International Center of Photography,40.72301052259124,-73.99303372582744,Art Gallery
8587,Noho,40.72325901885768,-73.98843368023597,Raku,40.72659589636028,-73.98664884421136,Udon Restaurant
8588,Noho,40.72325901885768,-73.98843368023597,Babeland,40.72009466434785,-73.98851705263219,Adult Boutique
8589,Noho,40.72325901885768,-73.98843368023597,Dual Specialty,40.726171917107344,-73.98626552515373,Grocery Store
8590,Noho,40.72325901885768,-73.98843368023597,Mast Books,40.72469352329803,-73.98431807756424,Bookstore
8591,Noho,40.72325901885768,-73.98843368023597,bibi,40.72378703134906,-73.98368533162001,Wine Bar
8592,Noho,40.72325901885768,-73.98843368023597,Il Posto Accanto,40.72230066259489,-73.98418849489386,Italian Restaurant
8593,Noho,40.72325901885768,-73.98843368023597,Wildair,40.72000061250043,-73.98923714960337,French Restaurant
8594,Noho,40.72325901885768,-73.98843368023597,Pop Physique,40.723587210326464,-73.99284047343448,Gym / Fitness Center
8595,Civic Center,40.71522892046282,-74.00541529873355,Atera,40.71675176130724,-74.00571150855457,Molecular Gastronomy Restaurant
8596,Civic Center,40.71522892046282,-74.00541529873355,Gibney Dance Center Downtown,40.71392316324669,-74.0056614920451,Dance Studio
8597,Civic Center,40.71522892046282,-74.00541529873355,Heyday,40.715726,-74.007767,Spa
8598,Civic Center,40.71522892046282,-74.00541529873355,Nish Nūsh,40.71553710116416,-74.00772452925565,Falafel Restaurant
8599,Civic Center,40.71522892046282,-74.00541529873355,African Burial Ground National Monument,40.71498975306652,-74.00552975826278,Monument / Landmark
8600,Civic Center,40.71522892046282,-74.00541529873355,Racines,40.714754151461236,-74.0075806002039,French Restaurant
8601,Civic Center,40.71522892046282,-74.00541529873355,Exceed Physical Culture,40.7156286200256,-74.0079922583853,Gym / Fitness Center
8602,Civic Center,40.71522892046282,-74.00541529873355,CrossFit 212 TriBeCa,40.714537431170484,-74.00599852611592,Gym
8603,Civic Center,40.71522892046282,-74.00541529873355,Escape Games NYC,40.717475,-74.004913,General Entertainment
8604,Civic Center,40.71522892046282,-74.00541529873355,Sophie's Cuban Cuisine,40.71480295894467,-74.00765642063459,Cuban Restaurant
8605,Civic Center,40.71522892046282,-74.00541529873355,Takahachi,40.71652647412374,-74.00810108466207,Sushi Restaurant
8606,Civic Center,40.71522892046282,-74.00541529873355,The Hummus & Pita Co,40.714453031801185,-74.00685274843354,Falafel Restaurant
8607,Civic Center,40.71522892046282,-74.00541529873355,Modern Martial Arts NYC Tribeca,40.71543099173628,-74.00736173096483,Martial Arts Dojo
8608,Civic Center,40.71522892046282,-74.00541529873355,Kula Yoga Project,40.714342290158086,-74.00809356840004,Yoga Studio
8609,Civic Center,40.71522892046282,-74.00541529873355,Philip Williams Posters,40.71528423132827,-74.00878093952018,Antique Shop
8610,Civic Center,40.71522892046282,-74.00541529873355,Maxwell's Bar & Restaurant,40.71494392643706,-74.00648461952706,Bar
8611,Civic Center,40.71522892046282,-74.00541529873355,Los Tacos No. 1,40.714267,-74.008756,Taco Place
8612,Civic Center,40.71522892046282,-74.00541529873355,Tiny's and the Bar Upstairs,40.71679304855808,-74.00821998878457,American Restaurant
8613,Civic Center,40.71522892046282,-74.00541529873355,Vivi Bubble Tea,40.71594984494608,-74.00458319478163,Bubble Tea Shop
8614,Civic Center,40.71522892046282,-74.00541529873355,Foley Square,40.7145088132257,-74.00291919708252,Park
8615,Civic Center,40.71522892046282,-74.00541529873355,Ten Over Ten,40.71594125566931,-74.00872053564494,Nail Salon
8616,Civic Center,40.71522892046282,-74.00541529873355,Hungry Ghost,40.71537908911408,-74.00747585756598,Coffee Shop
8617,Civic Center,40.71522892046282,-74.00541529873355,Water4Dogs Rehabilitaion Center,40.71683833242527,-74.00592175519765,Medical Center
8618,Civic Center,40.71522892046282,-74.00541529873355,Hank's Juicy Beef,40.714349,-74.007215,Sandwich Place
